DEBT,NETWORTH,HOUSES,NFIN,ASSET
23000.0,300.0,0.0,22600.0,23300.0
23000.0,17200.0,0.0,39500.0,40200.0
23000.0,12000.0,0.0,34300.0,35000.0
23000.0,-700.0,0.0,21600.0,22300.0
136001.0,193219.0,208000.0,302000.0,329220.0
135001.0,193709.0,208000.0,303000.0,328710.0
136001.0,192219.0,208000.0,302000.0,328220.0
136001.0,189909.0,208000.0,303000.0,325910.0
136001.0,197209.0,208000.0,303000.0,333210.0
29400.0,246241.0,0.0,19500.0,275641.0
29400.0,175621.0,0.0,19500.0,205021.0
29900.0,134231.0,0.0,20500.0,164131.0
28700.0,217741.0,0.0,20500.0,246441.0
28000.0,202021.0,0.0,20500.0,230021.0
236000.0,112830.0,340000.0,347300.0,348830.0
243400.0,106670.0,340000.0,347300.0,350070.0
235920.0,133820.0,340000.0,347300.0,369740.0
254500.0,98700.0,340000.0,347300.0,353200.0
248580.0,113040.0,340000.0,347300.0,361620.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
100.0,5730.0,0.0,4400.0,5830.0
100.0,5770.0,0.0,4400.0,5870.0
100.0,5770.0,0.0,4400.0,5870.0
100.0,5750.0,0.0,4400.0,5850.0
100.0,5720.0,0.0,4400.0,5820.0
13000.0,12400.0,0.0,13000.0,25400.0
13000.0,12400.0,0.0,13000.0,25400.0
13000.0,12400.0,0.0,13000.0,25400.0
13000.0,12400.0,0.0,13000.0,25400.0
13000.0,12400.0,0.0,13000.0,25400.0
10000.0,10585.0,0.0,17400.0,20585.0
10000.0,7665.0,0.0,17400.0,17665.0
10000.0,7200.0,0.0,16400.0,17200.0
10000.0,9255.0,0.0,16400.0,19255.0
10000.0,6685.0,0.0,16400.0,16685.0
227700.0,33870.0,203000.0,208000.0,261570.0
219400.0,20470.0,181000.0,186300.0,239870.0
224400.0,-3330.0,163000.0,167500.0,221070.0
237200.0,3870.0,183000.0,187500.0,241070.0
227300.0,-7300.0,163000.0,167500.0,220000.0
40600.0,44661.0,70000.0,83000.0,85261.0
40700.0,44561.0,70000.0,83000.0,85261.0
41700.0,43561.0,70000.0,83000.0,85261.0
44600.0,40661.0,70000.0,83000.0,85261.0
43600.0,40661.0,70000.0,82000.0,84261.0
200000.0,199100.0,386000.0,392700.0,399100.0
200000.0,198700.0,386000.0,395900.0,398700.0
200000.0,201300.0,386000.0,397800.0,401300.0
200000.0,204200.0,386000.0,394500.0,404200.0
200000.0,194500.0,386000.0,391200.0,394500.0
0.0,8750.0,0.0,7800.0,8750.0
0.0,8750.0,0.0,7800.0,8750.0
0.0,8850.0,0.0,7900.0,8850.0
0.0,8850.0,0.0,7900.0,8850.0
0.0,8850.0,0.0,7900.0,8850.0
24790.0,35710.0,50000.0,60000.0,60500.0
22790.0,35310.0,50000.0,57600.0,58100.0
24780.0,32220.0,50000.0,56500.0,57000.0
23790.0,35010.0,50000.0,58300.0,58800.0
22780.0,34420.0,50000.0,56700.0,57200.0
4000.0,1800.0,0.0,2800.0,5800.0
4000.0,1700.0,0.0,2700.0,5700.0
4000.0,1700.0,0.0,2700.0,5700.0
4000.0,1800.0,0.0,2800.0,5800.0
4000.0,1800.0,0.0,2800.0,5800.0
0.0,500.0,0.0,0.0,500.0
0.0,500.0,0.0,0.0,500.0
0.0,500.0,0.0,0.0,500.0
0.0,500.0,0.0,0.0,500.0
0.0,500.0,0.0,0.0,500.0
351000.0,436600.0,580000.0,770700.0,787600.0
351000.0,450600.0,580000.0,784700.0,801600.0
351000.0,393600.0,580000.0,727700.0,744600.0
351000.0,392600.0,580000.0,726700.0,743600.0
351000.0,393600.0,580000.0,727700.0,744600.0
16000.0,-7590.0,0.0,8400.0,8410.0
16000.0,-9190.0,0.0,6800.0,6810.0
20100.0,-12290.0,0.0,7800.0,7810.0
16000.0,-9290.0,0.0,6700.0,6710.0
16000.0,-10790.0,0.0,5200.0,5210.0
203200.0,-140865.0,0.0,41100.0,62335.0
204200.0,-141750.0,0.0,41200.0,62450.0
204200.0,-141750.0,0.0,41200.0,62450.0
204200.0,-141865.0,0.0,41100.0,62335.0
205200.0,-143860.0,0.0,40100.0,61340.0
0.0,2000.0,0.0,2000.0,2000.0
0.0,2000.0,0.0,2000.0,2000.0
0.0,2000.0,0.0,2000.0,2000.0
0.0,2000.0,0.0,2000.0,2000.0
0.0,2000.0,0.0,2000.0,2000.0
16400.0,2800.0,0.0,0.0,19200.0
16400.0,2800.0,0.0,0.0,19200.0
16400.0,2800.0,0.0,0.0,19200.0
16400.0,2800.0,0.0,0.0,19200.0
16400.0,2800.0,0.0,0.0,19200.0
1200.0,98480.0,90000.0,97400.0,99680.0
1200.0,101380.0,90000.0,100400.0,102580.0
1200.0,100480.0,90000.0,99300.0,101680.0
1200.0,101380.0,90000.0,100000.0,102580.0
1200.0,103380.0,90000.0,102400.0,104580.0
307000.0,7110.0,290000.0,313000.0,314110.0
307000.0,7200.0,290000.0,312000.0,314200.0
308000.0,5850.0,290000.0,312000.0,313850.0
307000.0,8200.0,290000.0,313000.0,315200.0
307000.0,6210.0,290000.0,312000.0,313210.0
156800.0,107385.0,135000.0,197000.0,264185.0
156800.0,101495.0,135000.0,191100.0,258295.0
157800.0,101085.0,135000.0,191800.0,258885.0
157800.0,96785.0,135000.0,187500.0,254585.0
157800.0,95300.0,135000.0,185900.0,253100.0
0.0,12400.0,0.0,12000.0,12400.0
0.0,12400.0,0.0,12000.0,12400.0
0.0,12400.0,0.0,12000.0,12400.0
0.0,12400.0,0.0,12000.0,12400.0
0.0,12400.0,0.0,12000.0,12400.0
0.0,4770.0,0.0,4000.0,4770.0
0.0,4770.0,0.0,4000.0,4770.0
0.0,4780.0,0.0,4000.0,4780.0
0.0,4680.0,0.0,3900.0,4680.0
0.0,4680.0,0.0,3900.0,4680.0
25200.0,-23059.0,0.0,0.0,2141.0
25200.0,-23159.0,0.0,0.0,2041.0
25200.0,-23159.0,0.0,0.0,2041.0
25200.0,-23159.0,0.0,0.0,2041.0
25200.0,-23159.0,0.0,0.0,2041.0
440.0,-440.0,0.0,0.0,0.0
430.0,-430.0,0.0,0.0,0.0
440.0,-440.0,0.0,0.0,0.0
430.0,-430.0,0.0,0.0,0.0
440.0,-440.0,0.0,0.0,0.0
0.0,10000.0,0.0,7900.0,10000.0
35000.0,-34850.0,0.0,0.0,150.0
35000.0,-34850.0,0.0,0.0,150.0
35000.0,-34850.0,0.0,0.0,150.0
35000.0,-34850.0,0.0,0.0,150.0
35000.0,-34850.0,0.0,0.0,150.0
20000.0,19790.0,0.0,36770.0,39790.0
20000.0,20290.0,0.0,37400.0,40290.0
20000.0,20060.0,0.0,37170.0,40060.0
20000.0,20410.0,0.0,37500.0,40410.0
20000.0,20590.0,0.0,37700.0,40590.0
0.0,4480.0,0.0,3500.0,4480.0
0.0,4490.0,0.0,3500.0,4490.0
0.0,4470.0,0.0,3500.0,4470.0
0.0,4470.0,0.0,3500.0,4470.0
0.0,4470.0,0.0,3500.0,4470.0
275820.0,248500.0,270000.0,291900.0,524320.0
274980.0,266840.0,270000.0,292000.0,541820.0
273100.0,407110.0,270000.0,292100.0,680210.0
275000.0,545910.0,270000.0,292900.0,820910.0
275850.0,354550.0,270000.0,292900.0,630400.0
1300.0,90200.0,0.0,0.0,91500.0
1300.0,90200.0,0.0,0.0,91500.0
1300.0,90200.0,0.0,0.0,91500.0
1300.0,90200.0,0.0,0.0,91500.0
1300.0,90200.0,0.0,0.0,91500.0
0.0,6601.0,0.0,5000.0,6601.0
0.0,6501.0,0.0,5000.0,6501.0
0.0,6301.0,0.0,5000.0,6301.0
0.0,6801.0,0.0,4900.0,6801.0
0.0,5901.0,0.0,4900.0,5901.0
148000.0,220350.0,170000.0,365000.0,368350.0
148100.0,145350.0,170000.0,290100.0,293450.0
147200.0,152250.0,170000.0,296100.0,299450.0
148200.0,220350.0,170000.0,365200.0,368550.0
148000.0,181440.0,170000.0,326100.0,329440.0
210800.0,176220.0,215000.0,280400.0,387020.0
210800.0,77830.0,215000.0,274400.0,288630.0
210900.0,62160.0,215000.0,266400.0,273060.0
210900.0,86010.0,215000.0,269500.0,296910.0
211480.0,70180.0,215000.0,268500.0,281660.0
40700.0,108150.0,0.0,51000.0,148850.0
40600.0,108150.0,0.0,51000.0,148750.0
40700.0,108150.0,0.0,51000.0,148850.0
40600.0,107150.0,0.0,50000.0,147750.0
40700.0,107050.0,0.0,50000.0,147750.0
74600.0,-8020.0,57000.0,64000.0,66580.0
74600.0,-8030.0,57000.0,64000.0,66570.0
74600.0,-8020.0,57000.0,64000.0,66580.0
74600.0,-8030.0,57000.0,64000.0,66570.0
74600.0,-8030.0,57000.0,64000.0,66570.0
65720.0,-11870.0,0.0,12000.0,53850.0
65720.0,-11870.0,0.0,12000.0,53850.0
65720.0,-12870.0,0.0,11000.0,52850.0
65720.0,-12870.0,0.0,12000.0,52850.0
65720.0,-11870.0,0.0,12000.0,53850.0
1550.0,137540.0,110000.0,119070.0,139090.0
1550.0,136810.0,110000.0,121340.0,138360.0
1550.0,122620.0,110000.0,121650.0,124170.0
1550.0,124900.0,110000.0,121640.0,126450.0
1550.0,124270.0,110000.0,123300.0,125820.0
66500.0,78501.0,145000.0,145000.0,145001.0
66500.0,78501.0,145000.0,145000.0,145001.0
66500.0,78501.0,145000.0,145000.0,145001.0
66500.0,78501.0,145000.0,145000.0,145001.0
66500.0,78501.0,145000.0,145000.0,145001.0
3440.0,68480.0,0.0,3400.0,71920.0
3450.0,63570.0,0.0,3500.0,67020.0
3450.0,62570.0,0.0,3500.0,66020.0
3450.0,69470.0,0.0,3400.0,72920.0
3440.0,58480.0,0.0,3400.0,61920.0
0.0,22200.0,0.0,16200.0,22200.0
0.0,22200.0,0.0,16200.0,22200.0
0.0,23200.0,0.0,17200.0,23200.0
0.0,23200.0,0.0,17200.0,23200.0
0.0,22200.0,0.0,16200.0,22200.0
26400.0,177600.0,0.0,115000.0,204000.0
26400.0,176600.0,0.0,114000.0,203000.0
26500.0,177500.0,0.0,115000.0,204000.0
26500.0,176500.0,0.0,114000.0,203000.0
26400.0,177600.0,0.0,115000.0,204000.0
43700.0,209000.0,200000.0,244400.0,252700.0
43800.0,209900.0,200000.0,245400.0,253700.0
43700.0,209000.0,200000.0,244400.0,252700.0
43600.0,209100.0,200000.0,244400.0,252700.0
43600.0,209100.0,200000.0,244400.0,252700.0
10000.0,-4580.0,0.0,4200.0,5420.0
10000.0,-3700.0,0.0,4200.0,6300.0
10000.0,200.0,0.0,4200.0,10200.0
10000.0,-3400.0,0.0,4200.0,6600.0
10000.0,200.0,0.0,4200.0,10200.0
0.0,188010.0,160000.0,186500.0,188010.0
0.0,188010.0,160000.0,186500.0,188010.0
0.0,188020.0,160000.0,186500.0,188020.0
0.0,188310.0,160000.0,186500.0,188310.0
0.0,188020.0,160000.0,186500.0,188020.0
14100.0,606311.0,600000.0,619800.0,620411.0
14100.0,606611.0,600000.0,620100.0,620711.0
14100.0,602611.0,600000.0,616100.0,616711.0
14000.0,600771.0,600000.0,614160.0,614771.0
14000.0,602021.0,600000.0,615400.0,616021.0
57900.0,-21999.0,0.0,25000.0,35901.0
52100.0,-13699.0,0.0,25000.0,38401.0
53700.0,-16299.0,0.0,25000.0,37401.0
56700.0,-21099.0,0.0,25000.0,35601.0
52500.0,-16099.0,0.0,25000.0,36401.0
86970.0,-77270.0,0.0,5100.0,9700.0
86600.0,-71700.0,0.0,5100.0,14900.0
86600.0,-74800.0,0.0,5100.0,11800.0
86700.0,-25200.0,0.0,5200.0,61500.0
86600.0,-74900.0,0.0,5100.0,11700.0
162080.0,123630.0,243000.0,260700.0,285710.0
162080.0,123530.0,243000.0,260600.0,285610.0
162070.0,123540.0,243000.0,260600.0,285610.0
162080.0,123530.0,243000.0,260600.0,285610.0
162080.0,123630.0,243000.0,260700.0,285710.0
59300.0,-55790.0,0.0,2800.0,3510.0
59300.0,-55790.0,0.0,2800.0,3510.0
59300.0,-55790.0,0.0,2800.0,3510.0
59300.0,-55780.0,0.0,2800.0,3520.0
59300.0,-55680.0,0.0,2900.0,3620.0
35000.0,61100.0,0.0,67100.0,96100.0
35000.0,60100.0,0.0,66100.0,95100.0
35000.0,67500.0,0.0,73500.0,102500.0
35000.0,61100.0,0.0,67100.0,96100.0
35000.0,61100.0,0.0,67100.0,96100.0
49400.0,-41520.0,0.0,7300.0,7880.0
49400.0,-41510.0,0.0,7300.0,7890.0
49400.0,-41770.0,0.0,7300.0,7630.0
49400.0,-41950.0,0.0,7400.0,7450.0
49400.0,108050.0,0.0,7300.0,157450.0
16000.0,-4300.0,0.0,10000.0,11700.0
15900.0,-3200.0,0.0,11000.0,12700.0
15900.0,-3200.0,0.0,11000.0,12700.0
15900.0,-3200.0,0.0,11000.0,12700.0
15900.0,-4200.0,0.0,10000.0,11700.0
0.0,17800.0,0.0,16800.0,17800.0
0.0,17800.0,0.0,16800.0,17800.0
0.0,17800.0,0.0,16800.0,17800.0
0.0,17800.0,0.0,16800.0,17800.0
0.0,17300.0,0.0,16300.0,17300.0
18700.0,68220.0,70000.0,86200.0,86920.0
18700.0,66120.0,70000.0,84100.0,84820.0
18700.0,65320.0,70000.0,83300.0,84020.0
18700.0,64330.0,70000.0,82300.0,83030.0
18700.0,63420.0,70000.0,81400.0,82120.0
151000.0,-145970.0,0.0,4100.0,5030.0
151100.0,-146340.0,0.0,3900.0,4760.0
151100.0,-146070.0,0.0,4200.0,5030.0
151000.0,-146330.0,0.0,3800.0,4670.0
151100.0,-146470.0,0.0,3800.0,4630.0
0.0,8320.0,0.0,8000.0,8320.0
0.0,8730.0,0.0,7200.0,8730.0
0.0,19120.0,0.0,18100.0,19120.0
0.0,16000.0,0.0,13000.0,16000.0
0.0,6280.0,0.0,6000.0,6280.0
0.0,5100.0,0.0,4400.0,5100.0
0.0,5100.0,0.0,4400.0,5100.0
0.0,5100.0,0.0,4400.0,5100.0
0.0,5200.0,0.0,4500.0,5200.0
0.0,5100.0,0.0,4400.0,5100.0
130.0,57820.0,0.0,10200.0,57950.0
130.0,57720.0,0.0,10100.0,57850.0
120.0,57830.0,0.0,10200.0,57950.0
130.0,57720.0,0.0,10100.0,57850.0
120.0,57830.0,0.0,10200.0,57950.0
434270.0,495330.0,900000.0,927000.0,929600.0
461000.0,471100.0,900000.0,928000.0,932100.0
431280.0,505720.0,900000.0,927000.0,937000.0
475100.0,475900.0,900000.0,927000.0,951000.0
427270.0,506230.0,900000.0,927000.0,933500.0
114000.0,77605.0,140000.0,149500.0,191605.0
114000.0,77610.0,140000.0,149500.0,191610.0
114000.0,77610.0,140000.0,149500.0,191610.0
114000.0,77610.0,140000.0,149500.0,191610.0
114000.0,77605.0,140000.0,149500.0,191605.0
35990.0,-22790.0,0.0,11000.0,13200.0
36820.0,-24620.0,0.0,10000.0,12200.0
36250.0,-24050.0,0.0,10000.0,12200.0
35900.0,-22700.0,0.0,11000.0,13200.0
35870.0,-22670.0,0.0,11000.0,13200.0
104000.0,52000.0,0.0,151000.0,156000.0
10740.0,4680.0,0.0,15400.0,15420.0
10740.0,380.0,0.0,11100.0,11120.0
11740.0,-720.0,0.0,11000.0,11020.0
10740.0,-320.0,0.0,10400.0,10420.0
11740.0,6680.0,0.0,18400.0,18420.0
72820.0,276690.0,275000.0,282000.0,349510.0
72760.0,277750.0,275000.0,282000.0,350510.0
73100.0,276410.0,275000.0,282000.0,349510.0
73340.0,273170.0,275000.0,282000.0,346510.0
73130.0,277480.0,275000.0,282100.0,350610.0
0.0,185.0,0.0,0.0,185.0
0.0,190.0,0.0,0.0,190.0
0.0,185.0,0.0,0.0,185.0
0.0,185.0,0.0,0.0,185.0
0.0,200.0,0.0,0.0,200.0
166900.0,74320.0,175000.0,195900.0,241220.0
169700.0,70530.0,175000.0,194900.0,240230.0
168700.0,71530.0,175000.0,194900.0,240230.0
167900.0,73320.0,175000.0,195900.0,241220.0
168000.0,73220.0,175000.0,195900.0,241220.0
359540.0,-136940.0,0.0,34300.0,222600.0
360650.0,-125450.0,0.0,46900.0,235200.0
360550.0,-135250.0,0.0,38000.0,225300.0
360550.0,-143650.0,0.0,29600.0,216900.0
360640.0,-136240.0,0.0,36100.0,224400.0
78700.0,22940.0,95000.0,100200.0,101640.0
78700.0,23020.0,95000.0,100200.0,101720.0
78700.0,23100.0,95000.0,100200.0,101800.0
78700.0,23020.0,95000.0,100300.0,101720.0
78700.0,22670.0,95000.0,100200.0,101370.0
6400.0,44002.0,47000.0,49700.0,50402.0
6300.0,44002.0,47000.0,49600.0,50302.0
6300.0,44102.0,47000.0,49700.0,50402.0
6300.0,44002.0,47000.0,49600.0,50302.0
6400.0,43902.0,47000.0,49600.0,50302.0
86000.0,761500.0,0.0,712800.0,847500.0
89000.0,802400.0,0.0,711700.0,891400.0
90000.0,687500.0,0.0,712800.0,777500.0
90000.0,802400.0,0.0,712700.0,892400.0
88000.0,749400.0,0.0,711700.0,837400.0
156000.0,14200.0,145000.0,145000.0,170200.0
156000.0,14200.0,145000.0,145000.0,170200.0
156000.0,14200.0,145000.0,145000.0,170200.0
156000.0,14200.0,145000.0,145000.0,170200.0
156000.0,14200.0,145000.0,145000.0,170200.0
0.0,700.0,0.0,0.0,700.0
0.0,700.0,0.0,0.0,700.0
0.0,700.0,0.0,0.0,700.0
0.0,700.0,0.0,0.0,700.0
0.0,700.0,0.0,0.0,700.0
62000.0,134450.0,150000.0,194100.0,196450.0
66900.0,132250.0,150000.0,194000.0,199150.0
65800.0,131250.0,150000.0,195100.0,197050.0
64000.0,133750.0,150000.0,195000.0,197750.0
74000.0,135950.0,150000.0,194100.0,209950.0
0.0,124300.0,0.0,58700.0,124300.0
0.0,135800.0,0.0,53200.0,135800.0
0.0,131700.0,0.0,62300.0,131700.0
0.0,145230.0,0.0,54230.0,145230.0
0.0,115150.0,0.0,55100.0,115150.0
1400.0,14620.0,0.0,0.0,16020.0
1400.0,14680.0,0.0,0.0,16080.0
1400.0,14615.0,0.0,0.0,16015.0
1400.0,14620.0,0.0,0.0,16020.0
1400.0,14606.0,0.0,0.0,16006.0
24700.0,-9700.0,0.0,13000.0,15000.0
24700.0,-9700.0,0.0,13000.0,15000.0
24700.0,-9700.0,0.0,13000.0,15000.0
24700.0,-9700.0,0.0,13000.0,15000.0
24700.0,-9700.0,0.0,13000.0,15000.0
19940.0,97160.0,100000.0,111800.0,117100.0
21040.0,195960.0,140000.0,151700.0,217000.0
26940.0,150160.0,100000.0,111800.0,177100.0
15040.0,133860.0,125000.0,136600.0,148900.0
24030.0,192970.0,125000.0,136700.0,217000.0
200490.0,309510.0,300000.0,499000.0,510000.0
195680.0,314320.0,300000.0,499000.0,510000.0
199580.0,318420.0,300000.0,507000.0,518000.0
199780.0,308220.0,300000.0,497000.0,508000.0
200080.0,310920.0,300000.0,500000.0,511000.0
5000.0,475780.0,235000.0,241200.0,480780.0
5000.0,475780.0,235000.0,241200.0,480780.0
5000.0,475780.0,235000.0,241200.0,480780.0
5000.0,475880.0,235000.0,241300.0,480880.0
5000.0,475780.0,235000.0,241200.0,480780.0
700.0,13900.0,0.0,13000.0,14600.0
700.0,13900.0,0.0,13000.0,14600.0
700.0,14900.0,0.0,14000.0,15600.0
700.0,13900.0,0.0,13000.0,14600.0
700.0,13900.0,0.0,13000.0,14600.0
190100.0,67500.0,150000.0,179000.0,257600.0
188600.0,67000.0,150000.0,176000.0,255600.0
188200.0,64400.0,150000.0,173000.0,252600.0
190200.0,65400.0,150000.0,177000.0,255600.0
185000.0,64200.0,150000.0,169600.0,249200.0
413000.0,-260189.0,140000.0,152800.0,152811.0
414300.0,-259489.0,140000.0,154800.0,154811.0
463300.0,-312189.0,140000.0,151100.0,151111.0
397000.0,-241789.0,140000.0,155200.0,155211.0
397400.0,-240589.0,140000.0,156800.0,156811.0
70700.0,-55250.0,0.0,14500.0,15450.0
71700.0,-56250.0,0.0,14500.0,15450.0
71700.0,-56250.0,0.0,14500.0,15450.0
71700.0,-56250.0,0.0,14500.0,15450.0
71700.0,-56250.0,0.0,14500.0,15450.0
34150.0,-33950.0,0.0,0.0,200.0
33260.0,-33060.0,0.0,0.0,200.0
33160.0,-32960.0,0.0,0.0,200.0
33160.0,-32960.0,0.0,0.0,200.0
33160.0,-32960.0,0.0,0.0,200.0
55990.0,-23100.0,14000.0,32500.0,32890.0
55990.0,-20110.0,18000.0,35500.0,35880.0
53980.0,-20190.0,15000.0,33400.0,33790.0
55980.0,-24090.0,14000.0,31500.0,31890.0
53980.0,-20190.0,15000.0,33400.0,33790.0
0.0,113950.0,0.0,40100.0,113950.0
0.0,116700.0,0.0,42400.0,116700.0
0.0,114760.0,0.0,41100.0,114760.0
0.0,124500.0,0.0,41100.0,124500.0
0.0,122300.0,0.0,42500.0,122300.0
89000.0,-33030.0,0.0,29000.0,55970.0
89000.0,-33030.0,0.0,29000.0,55970.0
89000.0,-34230.0,0.0,29000.0,54770.0
89000.0,-33430.0,0.0,29000.0,55570.0
89000.0,-34130.0,0.0,28000.0,54870.0
22000.0,-17600.0,0.0,4400.0,4400.0
22000.0,-17600.0,0.0,4400.0,4400.0
22000.0,-17600.0,0.0,4400.0,4400.0
22000.0,-17600.0,0.0,4400.0,4400.0
22000.0,-17600.0,0.0,4400.0,4400.0
225300.0,270600.0,0.0,306400.0,495900.0
223300.0,270500.0,0.0,304300.0,493800.0
224300.0,269600.0,0.0,304400.0,493900.0
224300.0,270600.0,0.0,305400.0,494900.0
224300.0,269600.0,0.0,304400.0,493900.0
134300.0,60701.0,179000.0,192000.0,195001.0
134300.0,60701.0,179000.0,192000.0,195001.0
134400.0,60601.0,179000.0,192000.0,195001.0
134400.0,60601.0,179000.0,192000.0,195001.0
134400.0,60601.0,179000.0,192000.0,195001.0
29600.0,-16224.0,0.0,13000.0,13376.0
30600.0,-17224.0,0.0,13000.0,13376.0
30490.0,-16109.0,0.0,14000.0,14381.0
29490.0,-15109.0,0.0,14000.0,14381.0
30490.0,-16114.0,0.0,14000.0,14376.0
45150.0,-28990.0,0.0,14000.0,16160.0
45150.0,-28990.0,0.0,14000.0,16160.0
45150.0,-29990.0,0.0,13000.0,15160.0
45150.0,-29990.0,0.0,13000.0,15160.0
45150.0,-28990.0,0.0,14000.0,16160.0
120000.0,1230000.0,140000.0,1050000.0,1350000.0
120000.0,1230000.0,140000.0,1050000.0,1350000.0
120000.0,1230000.0,140000.0,1050000.0,1350000.0
120000.0,1230000.0,140000.0,1050000.0,1350000.0
120000.0,1230000.0,140000.0,1050000.0,1350000.0
475020.0,175030.0,650000.0,650000.0,650050.0
474920.0,175130.0,650000.0,650000.0,650050.0
475020.0,175030.0,650000.0,650000.0,650050.0
475020.0,175030.0,650000.0,650000.0,650050.0
474920.0,175130.0,650000.0,650000.0,650050.0
16000.0,17040.0,0.0,31000.0,33040.0
15000.0,18040.0,0.0,31000.0,33040.0
16000.0,19040.0,0.0,33000.0,35040.0
16000.0,18030.0,0.0,32000.0,34030.0
16000.0,19030.0,0.0,33000.0,35030.0
132340.0,-118200.0,0.0,12000.0,14140.0
133120.0,-118950.0,0.0,12000.0,14170.0
132240.0,-118050.0,0.0,12000.0,14190.0
133040.0,-118930.0,0.0,12000.0,14110.0
131140.0,-116970.0,0.0,12000.0,14170.0
4000.0,5970.0,0.0,9500.0,9970.0
4000.0,3970.0,0.0,7500.0,7970.0
3800.0,5270.0,0.0,8600.0,9070.0
4000.0,5870.0,0.0,9400.0,9870.0
3600.0,4870.0,0.0,8000.0,8470.0
0.0,17000.0,0.0,0.0,17000.0
0.0,18300.0,0.0,0.0,18300.0
0.0,17800.0,0.0,0.0,17800.0
0.0,17800.0,0.0,0.0,17800.0
0.0,16800.0,0.0,0.0,16800.0
224500.0,739155.0,265000.0,273200.0,963655.0
224200.0,913455.0,265000.0,273200.0,1137655.0
224400.0,712255.0,265000.0,273200.0,936655.0
224500.0,724155.0,265000.0,273200.0,948655.0
226000.0,972555.0,265000.0,273100.0,1198555.0
400.0,20000.0,0.0,10400.0,20400.0
400.0,19900.0,0.0,10300.0,20300.0
400.0,20000.0,0.0,10400.0,20400.0
400.0,19900.0,0.0,10300.0,20300.0
400.0,20000.0,0.0,10400.0,20400.0
10110.0,-10040.0,0.0,0.0,70.0
10110.0,-10040.0,0.0,0.0,70.0
10120.0,-10050.0,0.0,0.0,70.0
10120.0,-10050.0,0.0,0.0,70.0
10370.0,-10300.0,0.0,0.0,70.0
4600.0,47410.0,0.0,52000.0,52010.0
4600.0,47410.0,0.0,52000.0,52010.0
5300.0,54710.0,0.0,60000.0,60010.0
5300.0,56710.0,0.0,62000.0,62010.0
5300.0,46710.0,0.0,52000.0,52010.0
4500.0,8830.0,0.0,10580.0,13330.0
4500.0,7350.0,0.0,9100.0,11850.0
4500.0,15250.0,0.0,17000.0,19750.0
4500.0,12150.0,0.0,13900.0,16650.0
4500.0,12450.0,0.0,14200.0,16950.0
260900.0,174400.0,350000.0,386100.0,435300.0
260900.0,644300.0,350000.0,386000.0,905200.0
260900.0,155800.0,350000.0,385000.0,416700.0
260900.0,199400.0,350000.0,386100.0,460300.0
260900.0,249400.0,350000.0,386100.0,510300.0
193000.0,627000.0,135000.0,761000.0,820000.0
190000.0,631000.0,135000.0,762000.0,821000.0
186200.0,634800.0,135000.0,762000.0,821000.0
191000.0,630000.0,135000.0,762000.0,821000.0
189000.0,632000.0,135000.0,762000.0,821000.0
31000.0,44800.0,0.0,4800.0,75800.0
31000.0,35800.0,0.0,4800.0,66800.0
31000.0,44800.0,0.0,4800.0,75800.0
31000.0,43800.0,0.0,4800.0,74800.0
31000.0,43800.0,0.0,4800.0,74800.0
0.0,5080.0,0.0,3600.0,5080.0
0.0,5140.0,0.0,3600.0,5140.0
0.0,5150.0,0.0,3700.0,5150.0
0.0,4830.0,0.0,3400.0,4830.0
0.0,4850.0,0.0,3300.0,4850.0
0.0,18000.0,0.0,9800.0,18000.0
0.0,18100.0,0.0,9900.0,18100.0
0.0,18000.0,0.0,9800.0,18000.0
0.0,18000.0,0.0,9800.0,18000.0
0.0,18100.0,0.0,9900.0,18100.0
0.0,6350.0,0.0,6300.0,6350.0
0.0,8420.0,0.0,8400.0,8420.0
0.0,5570.0,0.0,5500.0,5570.0
0.0,7240.0,0.0,7200.0,7240.0
0.0,4760.0,0.0,4700.0,4760.0
9000.0,57701.0,60000.0,66700.0,66701.0
9000.0,57701.0,60000.0,66700.0,66701.0
9000.0,57701.0,60000.0,66700.0,66701.0
9000.0,57701.0,60000.0,66700.0,66701.0
9000.0,57701.0,60000.0,66700.0,66701.0
45600.0,-6390.0,0.0,11000.0,39210.0
45500.0,-7290.0,0.0,10000.0,38210.0
45600.0,-6390.0,0.0,11000.0,39210.0
45600.0,-7390.0,0.0,10000.0,38210.0
45600.0,-6390.0,0.0,11000.0,39210.0
5200.0,65300.0,0.0,30500.0,70500.0
5200.0,82300.0,0.0,34500.0,87500.0
5200.0,85000.0,0.0,31200.0,90200.0
5200.0,68200.0,0.0,30400.0,73400.0
5200.0,81900.0,0.0,25100.0,87100.0
313700.0,-273430.0,0.0,15700.0,40270.0
313700.0,-273130.0,0.0,16000.0,40570.0
313800.0,-274330.0,0.0,14900.0,39470.0
313800.0,-274830.0,0.0,14400.0,38970.0
313700.0,-274100.0,0.0,15000.0,39600.0
212850.0,114070.0,300000.0,325000.0,326920.0
212850.0,114060.0,300000.0,325000.0,326910.0
211850.0,114070.0,300000.0,324000.0,325920.0
211850.0,114060.0,300000.0,324000.0,325910.0
211850.0,114060.0,300000.0,324000.0,325910.0
17000.0,226470.0,59000.0,90200.0,243470.0
